,text,sentiment,label
19451,good luck tonight on the big finale show!,positive,1
19452,love the cairns clan,positive,1
19453,meditate on my plan for the weekend...gotta work saturday...,neutral,0
19454,its not good. 1 of our directors say we could go home and the other say back to work boo! it be good while it lasted.,neutral,0
19455,go to fold laundry and then hit the sack. i have bore saturday even,negative,-1
19456,have research guilt as i spend the day feel sorry for myself with a cold.... will need to spend significant time cod this weekend,negative,-1
19457,dread the weekly grocery shopping.,negative,-1
19458,"i speak too soon still a nice evening, but lot of break cloud come in from the south.",neutral,0
19459,thank you id share my sundae with you but its really late and _crane say we shouldnt tell people where we be,positive,1
19460,pug just wake me from an incredible sleep!,negative,-1
19461,"thank for wish me luck a couple of weeks ago on get into a higher choir, but i didnt make it",neutral,0
19462,its beautiful outside. i wish i be in new york city. but this area be pretty cool. hip and trendy.,positive,1
19463,hopefully it dont go that far sometimes i feel like renounce my root,positive,1
19464,polaroid film today?! i hope so. green tea = yum. i get a 8/9 on my appearance for my 'job' interview. too much cleavage?,neutral,0
19465,watch little bear,neutral,0
19466,"right, caffeine level top up, few more hours revision then #f1 time mon the jenson.",neutral,0
19467,"have a neat mother day - nothing flash, just some chillin time with my girls",positive,1
19468,"be take a moment to reflect...i want my annonymity back,fb!!!! be it safe to say anything about someone else to another friend again?",positive,1
19469,"hmm... its a miracle youre use twitter, and its fun... so... tweet!",positive,1
19470,shelaaaaaaaa,neutral,0
19471,"though i have to admit that seem less & less tempting. who have time, when there be more complete package to be had?",neutral,0
19472,_says ha ha funny,positive,1
19473,"not sure if this be good or bad news for you, but you be list as staff: http://www.thesixthaxis.com/staff/",neutral,0
19474,it drain my energy,negative,-1
19475,"if youre as lovesick as i am, give me a call, we should go bowl and complain about love",negative,-1
19476,"yeah thats trueee i cant wait till the tour dvd come out, that tour be so epic (: and the backstage material be hilarious",positive,1
19477,"try to straighten my hair, but its too eff hot in here. also, i need food",negative,-1
19478,_ricardo road movies indies rule haha,neutral,0
19479,"no offense taken..! just one of my many controversial views, i guess!",neutral,0
19480,why do so many ppl on 12 mile have ashy elbows???,neutral,0
19481,"i love my daddy, but i dont want to go to his house today.",positive,1
19482,have such a great weekend! glad its sunny out today,positive,1
19483,you know you love it stat-k,positive,1
19484,"i really really hate biology , u______________________u",negative,-1
19485,"i always tell my kid that i see and hear everything so mind your manors, so i guess that prove it to him.",neutral,0
19486,hey you all suck;its anybody on there :s im so bore common answear me,negative,-1
19487,im tired. i think im become too old to go out.,negative,-1
19488,love you load hun ) hot weather gutted i aint with you now chillaxing but we get tomoz xxxx,neutral,0
19489,on my way to ft. knox http://myloc.me/1zyg,neutral,0
19490,what a burden. abit of a fail lunch with dan,negative,-1
19491,i know i shouldnt be say this but **** it..im **** as hell,negative,-1
19492,my new dress look sort of...horrible http://twitpic.com/64mdc,negative,-1
19493,"on another note, geodefense easy down. onwards to the medium maps, where a whole other world of pain await my exploration!",negative,-1
19494,see lot of my fb friends be friending or become fan of zoozoo (vodas new face after the pug). even ilike,neutral,0
19495,hop my mom like her pamper gift i send her,positive,1
19496,new twitter coolness: conversations with neighbor (http://is.gd/ybd0) during a thunderstorm.,neutral,0
19497,http://twitpic.com/4wl7x - very pretty janette i have that exact same hey monday band! and its on the same arm :o,positive,1
19498,i decide that myspacee be wayy better,positive,1
19499,i read some pretty awesome web comics today. and theres nothing really good on woot today http://myloc.me/20gf,neutral,0
19500,at yvr.... fog delay be in sfo so we cant leave yet,neutral,0
19501,ugh have to report again monday,negative,-1
19502,"this really hurts. and this really sucks. i dont know what i can do to fix all this, seriously.",negative,-1
19503,"okay, whats up with twitter,, :/ my laptop be completely broke, and now my computer be act up so i dont reckon i will be on for t ...",negative,-1
19504,_laurie sorry to hear about a horrible weekend! it can only get better! keep smiling.,neutral,0
19505,awww dont be sad well download a copy for you!,positive,1
19506,_dreaming what?! mileys gonna quit hannah montana?...i dont wanna believe it!,negative,-1
19507,theres only one thing i hate about friends and dats when they move skl they forget about yuu,negative,-1
19508,not yet. i hope to check it out this week.,neutral,0
19509,my body isnt itch anymore,positive,1
19510,i can be a good girl at school.. today i was!! i do it!! yayy,positive,1
19511,i finally find the perfect matte lcd cleaner!! i-nix screen cleaner ftw!,positive,1
19512,sweet! make sure to put some in your bag for me,positive,1
19513,"oh, joy. we have the elmo potty video too.",positive,1
19514,the newest versions be not any better,negative,-1
19515,beat the heat with cool guava juice in handi water,neutral,0
19516,re: chocolate thing,neutral,0
19517,my hsbc save apy drop to 1.55%. sort of feel like pull out all my money and keep it underneath my mattress.,neutral,0
19518,you know the .nds torrent file for it? and i be guess u have gh:mettallica? christine bring it today for the ps3,neutral,0
19519,now only with windows 7,neutral,0
19520,"hey hey, some else have twitter!",neutral,0
19521,_navarro i wish this area offer chinese food delivery,positive,1
19522,"just get in a bite of a car accident, poor patrick",negative,-1
19523,... yes. thats what i said.,neutral,0
19524,big news?! but i dont know if i can share it.,neutral,0
19525,"http://twitpic.com/66uor - go on a really long cycle ride with my mum, brothers and my bff han today. my bum ache now!!",negative,-1
19526,and my other peep get onto a game site who i will never see again,negative,-1
19527,oh. now it doesnt need update all of a sudden. ok. will get dress anyway,neutral,0
19528,? on wednesday green day will perform their new single 'know your enemy' at tvtotal http://tr.im/kpdx,neutral,0
19529,the star be out. where be you when i need you,neutral,0
19530,@ borgellaj you know what? theyre your cat,neutral,0
19531,be i the next blumenthal?!,neutral,0
19532,oh that suck tell your dh to act like a grow up maybe? id be stress too,negative,-1
19533,2 days till birthday! i just hope the weather good!! and it best be good on thursday and friday! otherwise il scream! happy bday keiron,positive,1
19534,i have start to fear weekend since join german class,negative,-1
19535,_ awww. so thats him. nice attempt at hide from the camera,positive,1
19536,hehe...nice try,positive,1
19537,way too many people indeed... i only recognize the chinese guy... lol,positive,1
19538,"hahaha yes dey dooo, boston legal tha fat old man be funny, tha one that be naked ina pink gown lol",neutral,0
19539,- just take over the #1 most endorse spot on twindexx.com - thank to the endorsement by,positive,1
19540,i doubt i will tho ! twit pic sumthin,neutral,0
19541,be play uno http://plurk.com/p/rprl0,neutral,0
19542,yay! i cant wait to read it.,positive,1
19543,burn time at wacha,negative,-1
19544,gods sake it isnt even your birthday yet i need a cool job like that.,neutral,0
19545,me + court =,neutral,0
19546,"thank you sooooo much for my snoopy t-shirt! i love it to bits! its a perfect fit, just get it this morning! peace",positive,1
19547,be now go to the hairdressers instead of run due to rain,neutral,0
19548,"photo: thelovelybones: i spy jonas brothers and demi lovato omg d: ahhh yea, 3d movie premire http://tumblr.com/xbb1qyx0e",neutral,0
19549,i love ! thank you so much for say 'hi to jenn & laura' yesterday in arcadia! my friend shannon surprise me w/the vid,positive,1
19550,"see most people didnt like deadpool cause it wasnt true to the comics, im guess you like ryan reynolds",neutral,0
19551,no actually it get rid of the bacteria and they thaw out nicely,neutral,0
19552,thats some serious **** steve. why didnt you send me picture or call me!! you know i love a good yard sale.,neutral,0
19553,yay its friday... hold on i have to work tomorrow,positive,1
19554,back in sj. star trek tonight at 9:45pm at cinelux on almaden.,neutral,0
19555,life suck if ur not have fun.,negative,-1
19556,omg yes!!!!!!! but i have to get ready for work early tonight i have payroll distribution duty,positive,1
19557,hello bank holiday monday hello revision ï¿½ï¿½,neutral,0
19558,_da_realest hehe hell. im finna qet to drankin damnit.,negative,-1
19559,"go back to my house to pick up some dvds for bapang and pick ditos up but forget to pick up other dvds for dito, so i have to go back",neutral,0
19560,holy **** i be exhausted! rest up so i can go see wolverine later,negative,-1
19561,i cant do anything,neutral,0
19562,thats charmingly funny,positive,1
19563,be still miss her husband. i really want him home.,negative,-1
19564,business or pleasure? will keep my eye out for anything. youre just miss a moondog concert tomorrow night,negative,-1
19565,"actually i mean motorbike. not much touring, but i commute when possible -- about 90 min. roundtrip so its kinda like tour",neutral,0
19566,morning twitterbugs...nothing like a loooooooooong lie-in!!,positive,1
19567,"could barely sleep last night, ugh...anyways good luck with finals everybody!!! dont rush through your tests!!! lol",neutral,0
19568,_cordon lol that split second of peace be truly amaze,positive,1
19569,we can compare horror stories mate lol,neutral,0
19570,...snuggles you back......everyones tell me to get over it ...but ive have her 15 years x,neutral,0
19571,my internet service have be act strange after the earthquake. just find out that the submarine fiber optics cable get damage,neutral,0
19572,"dinner with ali tonight celebrate her first day at the new job, will be near trader joes, might just have to stop in",positive,1
19573,"no, its people you be recommend that others follow, like followfriday, only with pics!",neutral,0
19574,"be back from a very long day out at naz. gunna crash. up tomorrow for mother day... edit photos from today, hangin with my mom, etc.",negative,-1
19575,"just write another song, but i run out of ideas so this one be a bite ****",negative,-1
19576,do you know if you want to stay cool all day use a shower gel or bath wash with peppermint in it,neutral,0
19577,all move in to our new apartment. so excite,positive,1
19578,"unfortunately, thats how it usually goes. in answer to yesterday...im okay. things may be look up. miss talk to you.",negative,-1
19579,i feel like a truck just hit me too! i also resemble a man hit by a truck!,negative,-1
19580,i miss him soooo much not gonna see him for 2-3 months,negative,-1
19581,heya 40 hour famine start on may 22nd - be you gonna take part?,neutral,0
19582,"the balance be ~$8,000. unfortunately i havent be able to find a card that have a limit high enough to transfer the whole thing",negative,-1
19583,not at work today .i have my car back she be perfect go random shop later .,positive,1
19584,my girl need a hug! she lose here cell phone,neutral,0
19585,unfortunately i didnt see any of that spread of poo,negative,-1
19586,"oh, i see! so its like, morning there, right? happy breakfast! *thumbs up*",positive,1
19587,be run out of things to tweet to you. wish we could get your reply! come to the philippines? tweeet!,neutral,0
19588,"- yeah i know they be **** annoy with that... but it,s such good promo... i lose some contact for business in there",positive,1
19589,"hehe, youre an expert now eh?",positive,1
19590,i think the rain kill my phone,negative,-1
19591,that be the best sticker ever. also. i dig your hair. its get long since ive see you last.,positive,1
19592,_kritt gps location: http://bit.ly/spw5s here i be,neutral,0
19593,im write an exam on a saturday that should be illegal wheres my weekend?,negative,-1
19594,at nosely safari park with leah,neutral,0
19595,happy mother day to ur mom!!! i hope she have a wonderful day!!!!!,positive,1
19596,on train with at least two gaggle of teenagers sit & the commuters squish stand in the back...at least the teenagers let me sit,neutral,0
19597,gotta terabyte of space to store movies,neutral,0
19598,happy birthday great-grandmother ../././. bad news on a good day >< but ame be live,neutral,0
19599,tropical depression 1 head east. mrsal65 scar this one off welcome to start of hurricane season 09. still look 4 more fl subs.,neutral,0
19600,do chemo,neutral,0
19601,"heh, thank for that adorable plug *cough* more info at: www.samstephens.com *cough* *cough*",positive,1
19602,such a fun night with bekah just talkin and stuff. wuv her,positive,1
19603,"_cordon lol, youre welcome",neutral,0
19604,"headache, headache, go away. come again another day....",negative,-1
19605,be make everything fabulous tonight,positive,1
19606,the life of a college stay at home mom: delay in the bash http://bit.ly/cnyhp,neutral,0
19607,i need to get away. i wish i have money to go travel for a bit. i miss my east coast friends.,negative,-1
19608,"hella worth it, even if you dont need the full 32 now.",positive,1
19609,"lol, ebay? you laugh now...juuuuuust wait.",neutral,0
19610,"**** @-) thats a lot of message from him @-) how sweet. :'> and yeah, sayang",positive,1
19611,: love it! would never have think he be into the icarly version of beanie babies. xd,positive,1
19612,it be so annoy when she start type on her computer in the middle of the night!,negative,-1
19613,"ouch. i use to hate it when i do that (and then there be the irate callers who be try to record, get p***ed, etc)",negative,-1
19614,"yes! its finally friday, and im stick do project",negative,-1
19615,"get ready to head out to camp allen. unless somethings changed, that mean no phone service for about 24 hours.",neutral,0
19616,glad you could make it,positive,1
19617,go to the gym early try to get back in shape again. my husb get me a gift cert to swim w/ dolphins for my bd. need muscles!,neutral,0
19618,exactly 2 weeks leave in sigma,neutral,0
19619,life just isnt fair > and i feel,negative,-1
19620,i dont feel good at all. fuckkk,negative,-1
19621,happy mother day!,positive,1
19622,happy christmas! no wait... what be it again happy m...........easels day. no but seriously.... happy mother day... lmao,positive,1
19623,on what..,neutral,0
19624,hope youve review them on my site http://snipr.com/hble5,positive,1
19625,have just arrive in singapore.,neutral,0
19626,"have a leatherman, be a must, really for anybody! you never know, when you might need one & it get the job done.",positive,1
19627,"im still recouperating from the holiday weekend, wow, ive never be sunburnt before, this really hurt",neutral,0
19628,my generation be too **** apathetic to party down in the desert. 30+ know how to have fun and my age group be generation myspace?,negative,-1
19629,"lol, sunny and 18 yesterday, igloo melted, attack by bushes, recover today. hows things in chocolateland?",neutral,0
19630,"off. have a good star war day, fonz day, dance taco day, whatever you celebrate, its all good!",positive,1
19631,go drink tonight... drink away the blues......,neutral,0
19632,bruise on knee will make it hard to skate tomorrow.,negative,-1
19633,my mom say i eat a lot,neutral,0
19634,"good lord, man. i recommend the dark & stormy at casablanca.",positive,1
19635,wasnt that mother song so funny? so wrong but so funny - i heart,neutral,0
19636,junk food and movies in a tshirt and sweats.... the only way tonight would be better be if i have someone to hang with,positive,1
19637,i miss my boo on another note im soready for this game to come on tonight...fox grill anyone???!!,negative,-1
19638,welcome my first german follower my mother hermine be from the sudetenland and come to sweden as a refugee in 1948,neutral,0
19639,ready for eastenders - go to be a good one!! .. then the last bgt semi final .. final tomorrow night though excite stuff...,positive,1
19640,"its under community.. i cant see it myself, but one of the moderators (niandra) tell me it be there",neutral,0
19641,"_peabody im pretty sure we get send home a couple of time too. tis the week to remember mary, antos granny'the love be all around'",neutral,0
19642,yeah suck eh!,negative,-1
19643,http://pinkpawsforlife.org/ - pet get cancer too.,neutral,0
19644,would really like to not be at work and instead take a nap.,positive,1
19645,"party be awesome. soooo tired, bye. ps: happy mommas day",positive,1
19646,thank for follow me but who be you? hmmmm... twitter back !! ox,neutral,0
19647,pgpm student from where? i myself be a pgpm student about 4 years back. i wish i could stay one,positive,1
19648,"oh, dont spoil my fun, lol",negative,-1
19649,"im go in now, it look like the sun have go",neutral,0
19650,"my head spin from math, start to dream in formulas. not good.",negative,-1
19651,"hey thats good, my daughters still asleep and son be drawing, better fee him v soon",positive,1
19652,past experience of be a redhead (eg. discrimination) or even just general info bout ginger in society! it all help,positive,1
19653,aww... sorry for both of you. may the lord give you strength and rest today!,neutral,0
19654,great cant eve locate my phone! there go 200 down the drain,positive,1
19655,"_ross if you look at the js code in facebook you will notice a few js functions...nahh just kidding, a buddy tell me",positive,1
19656,be very cold,neutral,0
19657,hang out at school... last day for seniors,neutral,0
19658,happy star war day! may the fourth be with you.,positive,1
19659,thank hon!! project bra start today!,positive,1
19660,"i hope he be ok too. i miss him and the doc better not be a douchenozzle, ill be one right back!",neutral,0
19661,"browse digital art tutorials (like those find at hennings site: http://bit.ly/wjg5a ), refresh my knowledge... and then my skills?",positive,1
19662,"3 days of frisbee, three nights of party and sprain ligaments. cant imagine a better long weekend",positive,1
19663,"i have mail for something, you get the e-mail, i didnt which should probly mean i wont get it",negative,-1
19664,spend some time explore atlas and hercules craters; re-finding things in uma; oph; ser caput; & saturn w/ a fog eyepiece home by 2a,neutral,0
19665,_daarling haha yah its walk distance from my house mission tiki drive-in haha every summer we go like every weekend,neutral,0
19666,there it is. postieeee http://andshehopes.blogspot.com/2009/05/kewpie.html,neutral,0
19667,"good, im glad you get there!! i have no 1 to come talk a walk with lol. me, becky & holcomb be the only 1s here again lol",neutral,0
19668,"fml.. today sucks.. i just hope the dance will bring my soul up.. i pray, but im still sad..i hateee todayyyyyy!!! >;(",negative,-1
19669,i really wish i could.,positive,1
19670,send you love on mother day and wish you more happiness in the days ahead!,positive,1
19671,avoid cinder blocks! safe in ny area.. but dantas and porky upset beavs go,neutral,0
19672,welcome to everyone playerstation.it be now live on twitter. www.playerstation.it,positive,1
19673,law week be gonna go the **** off so excite,positive,1
19674,i look like schuhz and arabyrd now...,neutral,0
19675,"problem is, flash isnt gpu accelerated. the atom 330 cant play youtube hd or hulu hd fullscreen big deal with plex...",negative,-1
19676,"work security for the club tonight. first time work it in about a month. should be interesting. oh, and hi kelsenator!",positive,1
19677,taylor swifts 'you belong with me' be so amazing. love the mv!,positive,1
19678,illys note in the book: 'from one geek to another - keep up the good work!' sigh. he be miss - and he be great for espresso.,positive,1
19679,"rofl even if i keep insurance and payments under $300, im still like.. meh. good thing i apply for a day job pasy $2888mo",positive,1
19680,and i just saw something real sad on my lunch... a dog with two break back legs.,negative,-1
19681,actually people be more decisive than that.,neutral,0
19682,"you know, you can read almost all your tweet as some sort of disgust euphamism. its quite fun",neutral,0
19683,cant believe im leave this place tomorrow.,neutral,0
19684,this be gonna sound really sad & depress but i really really miss my uncle sam,negative,-1
19685,too much detail !!! (but glad he be better),positive,1
19686,_d hes a lucky baby. he have a wonderful family do u know when u could take him at home?,positive,1
19687,"_anekie ok darl, i will suggest you to the mua (tracie weaver), as shell be make the decision",neutral,0
19688,everyone love u sarah not just the tweeters! the today show couldnt stop rave about your beautifulness...,positive,1
19689,mean people suck.,negative,-1
19690,"yeah, jimmy fallon be back to do a skit. yay!!!!",positive,1
19691,4am hubbys alarm-song play be 'blame it on the alcohol' of course i couldnt get back to sleep after cause think of joe on cruise,negative,-1
19692,ur suppose to be in bk tho,neutral,0
19693,funniest desktop ever: http://mobypicture.com/?ee2ij3 this way i can see my collegue.,positive,1
19694,"i guess itll work under fusion. otherwise youll have to boot directly to vista just to do some online banking, which suck",negative,-1
19695,"... yay! i can give you a lesson tomorrow, at church.",positive,1
19696,work on a layout 4 my page....prom dress be almost do,neutral,0
19697,im just start to feel really panicky and anxious that something bad have happen cos it seem like its be age,negative,-1
19698,http://twitpic.com/4jk42 hey gi! look at this pic of you and frankie that i take at the southend gig!,neutral,0
19699,"pool, alcohol, & a cute band, couldnt ask for more on a saturday night #fb http://twitpic.com/4w1rr",positive,1
19700,"uup morning, off to school. see ya ****",neutral,0
19701,boffert,neutral,0
19702,i think they play michael buble in heaven. hes that great.,positive,1
19703,mexican! thats what im crave,neutral,0
19704,"at work, with a swell face thank god its kohls though. im feelin fat. flip flop be about to break annnnd i get my hair do tonight",neutral,0
19705,i be afraid youve have a bite of a #fail as the last two recommendations arent available in the uk,negative,-1
19706,"so far (with the exception of the rain), my morning be great. but i wont let it dampen my day",positive,1
19707,internet on train be 100% awful!!!,negative,-1
19708,hey u forget me!,negative,-1
19709,"i think its go to be a lonnngg weekend, but not the 3 day kind.",neutral,0
19710,you the the queen of sass oh scenie!!!,positive,1
19711,"do you see star trek yet? ive see it, twice already! i didnt like it the first time, the second time be way better!!! hahaha",neutral,0
19712,hi holly ill volunteer to try it out first for u! hope ur have a fab weekend xoxox...,positive,1
19713,i use to be!! ive do a few different job in yj. currently im a court officer,neutral,0
19714,im start to feel depress with this hurricane talk... im on the front line down here!,negative,-1
19715,"****, so many good deals...you guy have a conspiracy to steal all my money",positive,1
19716,hope the train remember the way - they can go a bite loopy on bank holiday,negative,-1
19717,elliott claim steak and shake have be do this for months...not excite anymore...,negative,-1
19718,be still amaze at the awesomness of last night. the discussion be great! look forward to a great week! only 10days until i go home,positive,1
19719,run errands with geeta... feel like i have the plague,negative,-1
19720,"ok, i want to quit my job.....",neutral,0
19721,healthy food be not help my hangover,negative,-1
19722,"http://twitpic.com/4w67l - im hard core, you just dont know it.",neutral,0
19723,i just change the backgroung but now i have no profile ppicture,neutral,0
19724,i be very sad because i have go on the show mcfly fan i be of them!,negative,-1
19725,what a great project!!! wish i could have do that with dd1. shes too old now.,positive,1
19726,"its not a test to find cancer, its just some stuff in regard to; in this case, positive result would be a good thing",positive,1
19727,ive try and try in the past to learn cockney but sadly its near impossible to find book and things on it over here.,negative,-1
19728,wow. sound heavenly. be just do a quick drive to north carolina. i cant wait,positive,1
19729,be home now,neutral,0
19730,my ipod die not run until it be charged.,negative,-1
19731,"look like another sleepless night dedicate to homework. sorry in advance, ms. chapman.",negative,-1
19732,"hmm, do not feel like write monthly report tonight! probably should get start though...",neutral,0
19733,be school over yet? im ready for vacation already,neutral,0
19734,i love it when it rain on me when im golf,positive,1
19735,"****. have to break my 'no work in weekend' rule so much overload with work. aargh, hate it!",negative,-1
19736,"wow one year today luc bourdon be killed, doesnt seem that long ago",negative,-1
19737,thank you! and i dont care for the look on his face.,positive,1
19738,"_: ' good evening, kind sir *bows*' ? http://blip.fm/~5z7zv",positive,1
19739,"also, i be technologically challenge and have a cell phone that only make phone calls. cant #tweetb4ueat",neutral,0
19740,"_x hah, well at least we be not saying; tory be a fatty watty",neutral,0
19741,"sorry i miss you . saw you across the way, i be busy take pix-abt 4:15 come to meet u-but u be go",negative,-1
19742,thank about the ponytail. i dream last night that i shave my head...??? i guess its a bigger deal than i thought.,positive,1
19743,"yes, i really do.",neutral,0
19744,imma talk to ya later ishi goodnight kid,positive,1
19745,moms everywhere stop what you be do and get a good night sleep for tomorrow its your childrens turn to pamper you. enjoy your day,positive,1
19746,i no i wanna move to america!!!!!!!!!!!!!!!,neutral,0
19747,"yeah, age of aquarius be a pretty scary song",negative,-1
19748,cant wait to go to bed,positive,1
19749,i miss you guy,negative,-1
19750,how be aussie...im hopin to be there in sydney in less than a week just get my visa on thursday whoot whoot,positive,1
19751,_of_chas good mornin sunshine...at least the work puter will go faster,neutral,0
19752,they follow me,neutral,0
19753,so im wait in front of the dps so julian can take his drive test.,neutral,0
19754,cancel my javaone http://ff.im/3nzth,negative,-1
19755,thank steph...must keep me update when its ur turn,positive,1
19756,i second that. i wish it rain more where i be,positive,1
19757,"tomorrow afternoon (well, later today actually) be a shoot with seattle sinner newspaper and femme fatale seattle photographers",neutral,0
19758,"i hate have to put my toddler in a disposable, but her rash need ointment. i hate her have a rash even worse.",negative,-1
19759,off to work,neutral,0
19760,should be come out of hospital today,neutral,0
19761,...i will take some...i be tiny,neutral,0
19762,im so worry about my sisters guinea pig. i hope stalin make it through tonight! you can do it baby!!,neutral,0
19763,it be a lovely attempt at poetry!,positive,1
19764,im comin wit u!!,neutral,0
19765,quaver sandwich and tea.,neutral,0
19766,starbucks im lovin it,positive,1
19767,"nightlife commando be like, chanting. the music be cool. & now im listen to inxs. the music in this song be amazing. the bass be win",positive,1
19768,gosh...whos do this??? so bad... baylee be a bless child...these people dont know what to do... kiss,neutral,0
19769,"oh ****.... here go my head again, 'im spin around'",negative,-1
19770,meet the shortest line ever at fcb tunapuna... then the tellers disappear,neutral,0
19771,home now!!! lol but leave again on monday for flo rida!!!,neutral,0
19772,"gary just try the ommegang chocolate indulgence: no chocolate, no indulgence, just ... metallic. best i can... http://ff.im/-3o7rv",positive,1
19773,instal the inav iblue v2 theme...gives a fresh feel http://twitpic.com/4jfg4,positive,1
19774,name the rest? let see. mystery jet be pretty cool. ida maria and you shud rly listen to say anything!,positive,1
19775,"lol i hear you, i think i watch about 2 - 3 different movies, when i should have be get work done. ill ttyl girl",neutral,0
19776,"susan egan, i love her! and yeah, it say i would have a pleasant trip.",positive,1
19777,today be go to be a long day,neutral,0
19778,"i know, but consider ive buy a lot of new yarn recently, i think its necessary this time.",neutral,0
19779,"visit 2 la ventana de los cielos foundation be push bck 2 weeks, be so excite 2 go & meet the kids. ill have 2 wait another 2 wks",negative,-1
19780,what about sauce? huh? im go to california tomorrow morning,neutral,0
19781,i think my modem failed-having pc withdrawals..,negative,-1
19782,"last day of volleyball miss everyone already. oh well, banquet on 10th hopefully everyones gonna be there",neutral,0
19783,still try to get better have to get mommaz lovin..headed to her house.. ahhhhhh i so hate this feelin!,negative,-1
19784,i somehow miss you.,negative,-1
19785,"want to set up a coffee shop, but he have no money to do it",neutral,0
19786,"this be the best e-commerce site, i hope youve watch the big bang theory. http://www.pennyblossoms.com/ please hit 'buy now'",positive,1
19787,shes not come to detroit only grand rapids in october...,neutral,0
19788,i never like that boy jerms!,negative,-1
19789,2026 2164 6790 9128 add me up and let play something.,neutral,0
19790,i love to read ur little quote,positive,1
19791,"my puppies kill my cat lastnight,they think she be a stuff animal. rip meanie http://yfrog.com/104m6wj",negative,-1
19792,"always tired, always cold and always have a headache. cant wait for vacashun..and the frickin g1 update..i want onscreen keyboard dammit!",negative,-1
19793,in class sick and hungry,negative,-1
19794,i know its a block party but would love to hear a dh original if you get a chance,positive,1
19795,buy a new combo printer at costco today (officejet j4550) cause it be cheaper than ink 4 old one. #windows7 doesnt like the fax part,neutral,0
19796,might be a while before i get around to it. not sure if i will make it flat out in html or through wordpress. .. fun fun fun,positive,1
19797,_lights aw whats wrong?,negative,-1
19798,thank ... see? now im back on smile,positive,1
19799,a couple of years? i may die without my kateage. *keeps finger cross for you tho*,negative,-1
19800,i need hug from joe jonas,neutral,0
19801,@_ahseya_ cool i want you to take a look at this and tell me what you think,neutral,0
19802,at the park! its raining!,neutral,0
19803,what to do what to do!!!! need to do my show reel nxt week...then start apply for edit job rock climb tomos i hope,positive,1
19804,my blackberry get a fatty (battery) guess be kinda in the same boat huh ?,neutral,0
19805,experimenting. with puppet again. i think i just wipe my drive on my workstation,neutral,0
19806,i didnt find my dress,neutral,0
19807,i be film musicans friends of mine at a legion these people sure know how to dance,neutral,0
19808,"have to stay away from home, and since this part of india dnt hav gud wireless internet, im ****",negative,-1
19809,"back from the gym, and sort through my inboxes",neutral,0
19810,listen to ryan adams and be sick,negative,-1
19811,**** hat goodbyes,negative,-1
19812,the first time all week i can play wow and i get stick at 'authenticating'.,negative,-1
19813,it will warm up once you start dig,neutral,0
19814,i wish i have more chicken wing,neutral,0
19815,"oh, yes... happy nine year annivarsary to hansons second studio album, 'this time around.'",positive,1
19816,foto!,neutral,0
19817,"dont have time to chat (sorry girls miss yall!), but we have a new lawnmower... yeah, that be todays highlight. tomorrow is...",neutral,0
19818,cool im glad.i will save some tea for you,positive,1
19819,i run over a turtle.,neutral,0
19820,play sudoku while mommy make me breakfast & lunch,neutral,0
19821,apparently its starwars day today i like this . shame i have revision though.,negative,-1
19822,but i do have a really nice smoothy at baulko shop,positive,1
19823,massive headache go to see terminator tonight!,negative,-1
19824,spanish... the suckiest class ever. but im learn atleast. te quiero tiasha!,neutral,0
19825,"yesterday a friend of mine be throw off his horse as a lorry drive past us, ignore us signal for him to slow down",neutral,0
19826,have the best weekend,positive,1
19827,no kid there! ugh ... one thing i know for sure - it wont be me show the property this weekend,negative,-1
19828,_trip i bet he didnt fall asleep till like this morning sorries.,negative,-1
19829,about to enjoy the silence,positive,1
19830,"sorry paul scheuring, but prison break series finale sucked... in so many level",negative,-1
19831,the tummy monster hat me,negative,-1
19832,"it have be 24 hours now, since i have my dog put to sleep. rip my old friend.",negative,-1
19833,"funnily enough, roland be president of my social club!",positive,1
19834,"_peek mkay :/ do you tell him on msn? bfgurelgbsr yeah, i guess so, i dont know if i like it, ill wait till i get your opinion",neutral,0
19835,"_fred6 i havent cancel my account yet and i havent log in since november i think, maybe i should my main be a rogue, lvl73",negative,-1
19836,congrats to all graduates! such a beautiful thing & big deal! i jus wish i cudve attend my lil man ryan kdg graduation feel very sad!,neutral,0
19837,and i didnt get the job,negative,-1
19838,i cant get all my rwitters on my phone this phone suck,negative,-1
19839,have enjoy her first day of summer,positive,1
19840,no surprise there. they probably dont know themselves where it be,neutral,0
19841,boo well its good fun tho.. suck if u cant get cards.. i finish 10th in last nights #tpt i take out lol,neutral,0
19842,thank you for ff,positive,1
19843,i forget how much i love all these songs on my itunes. i love shuffle and i love watch the prank from ap tour!,positive,1
19844,"yeah, i didnt buy that for one hot minute.",negative,-1
19845,"_rubadeau last weekend i have a pretty solid brunch at bar wellington. hard to screw up steak and eggs, though",positive,1
19846,if i have one wish it would be for my friend j to not have to work,neutral,0
19847,dam live in england x,neutral,0
19848,im have a fantastically miserable time so far...,neutral,0
19849,for lack of have to go do my own hunt (lol) can you refresh my memory on which one be clue #2?,negative,-1
19850,i think im go to go outside and have a very john cage moment music major rejoice!,positive,1
19851,so cool to hear you guy on 104.5! and i cant believe you in be cherry hill a few weeks ago and i miss it come back,neutral,0
19852,"i see we be approach a nice round 5500 number, i expect you will have crash through that by the time i come back tonight",positive,1
19853,"ummm, come on, for me twin and slurpees, and be in a car with the twin be go to be pretty epic!!!",positive,1
